bar,equity
2020,98043.99999999987
2021,98043.99999999987
2022,98043.99999999987
2023,98043.99999999987
2024,98043.99999999987
2025,98043.99999999987
2026,98043.99999999987
2027,98043.99999999987
2028,98043.99999999987
2029,98043.99999999987
2030,98043.99999999987
2031,98043.99999999987
2032,98043.99999999987
2033,98043.99999999987
2034,98043.99999999987
2035,98043.99999999987
2036,98043.99999999987
2037,98043.99999999987
2038,98043.99999999987
2039,98043.99999999987
2040,98043.99999999987
2041,98043.99999999987
2042,98043.99999999987
2043,98043.99999999987
2044,98043.99999999987
2045,98043.99999999987
2046,98043.99999999987
2047,98043.99999999987
2048,98043.99999999987
2049,98043.99999999987
2050,98043.99999999987
2051,98043.99999999987
2052,98043.99999999987
2053,98043.99999999987
2054,98043.99999999987
2055,98043.99999999987
2056,98043.99999999987
2057,98043.99999999987
2058,98043.99999999987
2059,98043.99999999987
2060,98043.99999999987
2061,98043.99999999987
2062,98043.99999999987
2063,98043.99999999987
2064,98043.99999999987
2065,98043.99999999987
2066,98043.99999999987
2067,98043.99999999987
2068,98043.99999999987
2069,98043.99999999987
2070,98043.99999999987
2071,98043.99999999987
2072,98043.99999999987
2073,98043.99999999987
2074,98043.99999999987
2075,98043.99999999987
2076,98043.99999999987
2077,98043.99999999987
2078,98043.99999999987
2079,98043.99999999987
2080,98043.99999999987
2081,98043.99999999987
2082,98043.99999999987
2083,98043.99999999987
2084,98043.99999999987
2085,98043.99999999987
2086,98043.99999999987
2087,98043.99999999987
2088,98043.99999999987
2089,98043.99999999987
2090,98043.99999999987
2091,98043.99999999987
2092,98043.99999999987
2093,98043.99999999987
2094,98043.99999999987
2095,98043.99999999987
2096,98043.99999999987
2097,98043.99999999987
2098,98043.99999999987
2099,98043.99999999987
2100,98043.99999999987
2101,98043.99999999987
2102,98043.99999999987
2103,98043.99999999987
2104,98043.99999999987
2105,98043.99999999987
2106,98043.99999999987
2107,98043.99999999987
2108,98043.99999999987
2109,98043.99999999987
2110,98043.99999999987
2111,98043.99999999987
2112,98043.99999999987
2113,98043.99999999987
2114,98043.99999999987
2115,98043.99999999987
2116,98043.99999999987
2117,98043.99999999987
2118,98043.99999999987
2119,98043.99999999987
2120,98043.99999999987
2121,98043.99999999987
2122,98043.99999999987
2123,98043.99999999987
2124,98043.99999999987
2125,98043.99999999987
2126,98043.99999999987
2127,98043.99999999987
2128,98043.99999999987
2129,98043.99999999987
2130,98043.99999999987
2131,98043.99999999987
2132,98043.99999999987
2133,98043.99999999987
2134,98043.99999999987
2135,98043.99999999987
2136,98043.99999999987
2137,98043.99999999987
2138,98043.99999999987
2139,98043.99999999987
2140,98043.99999999987
2141,98043.99999999987
2142,98043.99999999987
2143,98043.99999999987
2144,98043.99999999987
2145,98043.99999999987
2146,98043.99999999987
2147,98043.99999999987
2148,98043.99999999987
2149,98043.99999999987
2150,98043.99999999987
2151,98043.99999999987
2152,98043.99999999987
2153,98043.99999999987
2154,98043.99999999987
2155,98043.99999999987
2156,98043.99999999987
2157,98043.99999999987
2158,98043.99999999987
2159,98043.99999999987
2160,98043.99999999987
2161,98043.99999999987
2162,98043.99999999987
2163,98043.99999999987
2164,98043.99999999987
2165,98043.99999999987
2166,98043.99999999987
2167,98043.99999999987
2168,98043.99999999987
2169,98043.99999999987
2170,98043.99999999987
2171,98043.99999999987
2172,98043.99999999987
2173,98043.99999999987
2174,98043.99999999987
2175,98043.99999999987
2176,98043.99999999987
2177,98043.99999999987
2178,98043.99999999987
2179,98043.99999999987
2180,98043.99999999987
2181,98043.99999999987
2182,98043.99999999987
2183,98043.99999999987
2184,98043.99999999987
2185,98043.99999999987
2186,98043.99999999987
2187,98043.99999999987
2188,98043.99999999987
2189,98043.99999999987
2190,98043.99999999987
2191,98043.99999999987
2192,98043.99999999987
2193,98043.99999999987
2194,98043.99999999987
2195,98043.99999999987
2196,98043.99999999987
2197,98043.99999999987
2198,98043.99999999987
2199,98043.99999999987
2200,98043.99999999987
2201,98043.99999999987
2202,98043.99999999987
2203,98043.99999999987
2204,98043.99999999987
2205,98043.99999999987
2206,98043.99999999987
2207,98043.99999999987
2208,98043.99999999987
2209,98043.99999999987
2210,98043.99999999987
2211,98043.99999999987
2212,98043.99999999987
2213,98043.99999999987
2214,98043.99999999987
2215,98043.99999999987
2216,98043.99999999987
2217,98043.99999999987
2218,98043.99999999987
2219,98043.99999999987
2220,98043.99999999987
2221,98043.99999999987
2222,98043.99999999987
2223,98043.99999999987
2224,98043.99999999987
2225,98043.99999999987
2226,98043.99999999987
2227,98043.99999999987
2228,98043.99999999987
2229,98043.99999999987
2230,98043.99999999987
2231,98043.99999999987
2232,98043.99999999987
2233,98043.99999999987
2234,98043.99999999987
2235,98043.99999999987
2236,98043.99999999987
2237,98043.99999999987
2238,98043.99999999987
2239,98043.99999999987
2240,98043.99999999987
2241,98043.99999999987
2242,98043.99999999987
2243,98043.99999999987
2244,98043.99999999987
2245,98043.99999999987
2246,98043.99999999987
2247,98043.99999999987
2248,98043.99999999987
2249,98043.99999999987
2250,98043.99999999987
2251,98043.99999999987
2252,98043.99999999987
2253,98043.99999999987
2254,98043.99999999987
2255,98043.99999999987
2256,98043.99999999987
2257,98043.99999999987
2258,98043.99999999987
2259,98043.99999999987
2260,98043.99999999987
2261,98043.99999999987
2262,98043.99999999987
2263,98043.99999999987
2264,98043.99999999987
2265,98043.99999999987
2266,98043.99999999987
2267,98043.99999999987
2268,98043.99999999987
2269,98043.99999999987
2270,98043.99999999987
2271,98043.99999999987
2272,98043.99999999987
2273,98043.99999999987
2274,98043.99999999987
2275,98043.99999999987
2276,98043.99999999987
2277,98043.99999999987
2278,98043.99999999987
2279,98043.99999999987
2280,98043.99999999987
2281,98043.99999999987
2282,98043.99999999987
2283,98043.99999999987
2284,98043.99999999987
2285,98043.99999999987
2286,98043.99999999987
2287,98043.99999999987
2288,98043.99999999987
2289,98043.99999999987
2290,98043.99999999987
2291,98043.99999999987
2292,98043.99999999987
2293,98043.99999999987
2294,98043.99999999987
2295,98043.99999999987
2296,98043.99999999987
2297,98043.99999999987
2298,98043.99999999987
2299,98043.99999999987
2300,98043.99999999987
2301,98043.99999999987
2302,98043.99999999987
2303,98043.99999999987
2304,98043.99999999987
2305,98043.99999999987
2306,98043.99999999987
2307,98043.99999999987
2308,98043.99999999987
2309,98043.99999999987
2310,98043.99999999987
2311,98043.99999999987
2312,98043.99999999987
2313,98043.99999999987
2314,98043.99999999987
2315,98043.99999999987
2316,98043.99999999987
2317,98043.99999999987
2318,98043.99999999987
2319,98043.99999999987
2320,98043.99999999987
2321,98043.99999999987
2322,98043.99999999987
2323,98043.99999999987
2324,98043.99999999987
2325,98043.99999999987
2326,98043.99999999987
2327,98043.99999999987
2328,98043.99999999987
2329,98043.99999999987
2330,98043.99999999987
2331,98043.99999999987
2332,98043.99999999987
2333,98043.99999999987
2334,98043.99999999987
2335,98043.99999999987
2336,98043.99999999987
2337,98043.99999999987
2338,98043.99999999987
2339,98043.99999999987
2340,98043.99999999987
2341,98043.99999999987
2342,98043.99999999987
2343,98043.99999999987
2344,98043.99999999987
2345,98043.99999999987
2346,98043.99999999987
2347,98043.99999999987
2348,98043.99999999987
2349,98043.99999999987
2350,98043.99999999987
2351,98043.99999999987
2352,98043.99999999987
2353,98043.99999999987
2354,98043.99999999987
2355,98043.99999999987
2356,98043.99999999987
2357,98043.99999999987
2358,98043.99999999987
2359,98043.99999999987
2360,98043.99999999987
2361,98043.99999999987
2362,98043.99999999987
2363,98043.99999999987
2364,98043.99999999987
2365,98043.99999999987
2366,98043.99999999987
2367,98043.99999999987
2368,98043.99999999987
2369,98043.99999999987
2370,98043.99999999987
2371,98043.99999999987
2372,98043.99999999987
2373,98043.99999999987
2374,98043.99999999987
2375,98043.99999999987
2376,98043.99999999987
2377,98043.99999999987
2378,98043.99999999987
2379,98043.99999999987
2380,98043.99999999987
2381,98043.99999999987
2382,98043.99999999987
2383,98043.99999999987
2384,98043.99999999987
2385,98043.99999999987
2386,98043.99999999987
2387,98043.99999999987
2388,98043.99999999987
2389,98043.99999999987
2390,98043.99999999987
2391,98043.99999999987
2392,98043.99999999987
2393,98043.99999999987
2394,98043.99999999987
2395,98043.99999999987
2396,98043.99999999987
2397,98043.99999999987
2398,98043.99999999987
2399,98043.99999999987
2400,98043.99999999987
2401,98043.99999999987
2402,98043.99999999987
2403,98043.99999999987
2404,98043.99999999987
2405,98043.99999999987
2406,98043.99999999987
2407,98043.99999999987
2408,98043.99999999987
2409,98043.99999999987
2410,98043.99999999987
2411,98043.99999999987
2412,98043.99999999987
2413,98043.99999999987
2414,98043.99999999987
2415,98043.99999999987
2416,98043.99999999987
2417,98043.99999999987
2418,98043.99999999987
2419,98043.99999999987
2420,98043.99999999987
2421,98043.99999999987
2422,98043.99999999987
2423,98043.99999999987
2424,98043.99999999987
2425,98043.99999999987
2426,98043.99999999987
2427,98043.99999999987
2428,98043.99999999987
2429,98043.99999999987
2430,98043.99999999987
2431,98043.99999999987
2432,98043.99999999987
2433,98043.99999999987
2434,98043.99999999987
2435,98043.99999999987
2436,98043.99999999987
2437,98043.99999999987
2438,98043.99999999987
2439,98043.99999999987
2440,98043.99999999987
2441,98043.99999999987
2442,98043.99999999987
2443,98043.99999999987
2444,98043.99999999987
2445,98043.99999999987
2446,98043.99999999987
2447,98043.99999999987
2448,98043.99999999987
2449,98043.99999999987
2450,98043.99999999987
2451,98043.99999999987
2452,98043.99999999987
2453,98043.99999999987
2454,98043.99999999987
2455,98043.99999999987
2456,98043.99999999987
2457,98043.99999999987
2458,98043.99999999987
2459,98043.99999999987
2460,98043.99999999987
2461,98043.99999999987
2462,98043.99999999987
2463,98043.99999999987
2464,98043.99999999987
2465,98043.99999999987
2466,98043.99999999987
2467,98043.99999999987
2468,98043.99999999987
2469,98043.99999999987
2470,98043.99999999987
2471,98043.99999999987
2472,98043.99999999987
2473,98043.99999999987
2474,98043.99999999987
2475,98043.99999999987
2476,98043.99999999987
2477,98043.99999999987
2478,98043.99999999987
2479,98043.99999999987
2480,98043.99999999987
2481,98043.99999999987
2482,98043.99999999987
2483,98043.99999999987
2484,98043.99999999987
2485,98043.99999999987
2486,98043.99999999987
2487,98043.99999999987
2488,98043.99999999987
2489,98043.99999999987
2490,98043.99999999987
2491,98043.99999999987
2492,98043.99999999987
2493,98043.99999999987
2494,98043.99999999987
2495,98043.99999999987
2496,98043.99999999987
2497,98043.99999999987
2498,98043.99999999987
2499,98043.99999999987
2500,98043.99999999987
2501,98043.99999999987
2502,98043.99999999987
2503,98043.99999999987
2504,98043.99999999987
2505,98043.99999999987
2506,98043.99999999987
2507,98043.99999999987
2508,98043.99999999987
2509,98043.99999999987
2510,98043.99999999987
2511,98043.99999999987
2512,98043.99999999987
2513,98043.99999999987
2514,98043.99999999987
2515,98043.99999999987
2516,98043.99999999987
2517,98043.99999999987
2518,98043.99999999987
2519,98043.99999999987
2520,98043.99999999987
2521,98043.99999999987
2522,98043.99999999987
2523,98043.99999999987
2524,98043.99999999987
2525,98043.99999999987
2526,98043.99999999987
2527,98043.99999999987
2528,98043.99999999987
2529,98043.99999999987
2530,98043.99999999987
2531,98043.99999999987
2532,98043.99999999987
2533,98043.99999999987
2534,98043.99999999987
2535,98043.99999999987
2536,98043.99999999987
2537,98043.99999999987
2538,98043.99999999987
2539,98043.99999999987
2540,98043.99999999987
2541,98043.99999999987
2542,98043.99999999987
2543,98043.99999999987
2544,98043.99999999987
2545,98043.99999999987
2546,98043.99999999987
2547,98043.99999999987
2548,98043.99999999987
2549,98043.99999999987
2550,98043.99999999987
2551,98043.99999999987
2552,98043.99999999987
2553,98043.99999999987
2554,98043.99999999987
2555,98043.99999999987
2556,98043.99999999987
2557,98043.99999999987
2558,98043.99999999987
2559,98043.99999999987
2560,98043.99999999987
2561,98043.99999999987
2562,98043.99999999987
2563,98043.99999999987
2564,98043.99999999987
2565,98043.99999999987
2566,98043.99999999987
2567,98043.99999999987
2568,98043.99999999987
2569,98043.99999999987
2570,98043.99999999987
2571,98043.99999999987
2572,98043.99999999987
2573,98043.99999999987
2574,98043.99999999987
2575,98043.99999999987
2576,98043.99999999987
2577,98043.99999999987
2578,98043.99999999987
2579,98043.99999999987
2580,98043.99999999987
2581,98043.99999999987
2582,98043.99999999987
2583,98043.99999999987
2584,98043.99999999987
2585,98043.99999999987
2586,98043.99999999987
2587,98043.99999999987
2588,98043.99999999987
2589,98043.99999999987
2590,98043.99999999987
2591,98043.99999999987
2592,98043.99999999987
2593,98043.99999999987
2594,98043.99999999987
2595,98043.99999999987
2596,98043.99999999987
2597,98043.99999999987
2598,98043.99999999987
2599,98043.99999999987
2600,98043.99999999987
2601,98043.99999999987
2602,98043.99999999987
2603,98043.99999999987
2604,98043.99999999987
2605,98043.99999999987
2606,98043.99999999987
2607,98043.99999999987
2608,98043.99999999987
2609,98043.99999999987
2610,98043.99999999987
2611,98043.99999999987
2612,98043.99999999987
2613,98043.99999999987
2614,98043.99999999987
2615,98043.99999999987
2616,98043.99999999987
2617,98043.99999999987
2618,98043.99999999987
2619,98043.99999999987
2620,98043.99999999987
2621,98043.99999999987
2622,98043.99999999987
2623,98043.99999999987
2624,98043.99999999987
2625,98043.99999999987
2626,98043.99999999987
2627,98043.99999999987
2628,98043.99999999987
2629,98043.99999999987
2630,98043.99999999987
2631,98043.99999999987
2632,98043.99999999987
2633,98043.99999999987
2634,98043.99999999987
2635,98043.99999999987
2636,98043.99999999987
2637,98043.99999999987
2638,98043.99999999987
2639,98043.99999999987
2640,98043.99999999987
2641,98043.99999999987
2642,98043.99999999987
2643,98043.99999999987
2644,98043.99999999987
2645,98043.99999999987
2646,98043.99999999987
2647,98043.99999999987
2648,98043.99999999987
2649,98043.99999999987
2650,98043.99999999987
2651,98043.99999999987
2652,98043.99999999987
2653,98043.99999999987
2654,98043.99999999987
2655,98043.99999999987
2656,98043.99999999987
2657,98043.99999999987
2658,98043.99999999987
2659,98043.99999999987
2660,98043.99999999987
2661,98043.99999999987
2662,98043.99999999987
2663,98043.99999999987
2664,98043.99999999987
2665,98043.99999999987
2666,98043.99999999987
2667,98043.99999999987
2668,98043.99999999987
2669,98043.99999999987
2670,98043.99999999987
2671,98043.99999999987
2672,98043.99999999987
2673,98043.99999999987
2674,98043.99999999987
2675,98043.99999999987
2676,98043.99999999987
2677,98043.99999999987
2678,98043.99999999987
2679,98043.99999999987
2680,98043.99999999987
2681,98043.99999999987
2682,98043.99999999987
2683,98043.99999999987
2684,98043.99999999987
2685,98043.99999999987
2686,98043.99999999987
2687,98043.99999999987
2688,98043.99999999987
2689,98043.99999999987
2690,98043.99999999987
2691,98043.99999999987
2692,98043.99999999987
2693,98043.99999999987
2694,98043.99999999987
2695,98043.99999999987
2696,98043.99999999987
